Source,IMD,,,,,,,,,,,,,,
State,District,Year,January,February,March,April,May,June,July,August,September,October,November,December,Annual Total
Tamil Nadu,Theni,2009,3.7,0,41.7,54.3,61.2,42.3,103.7,42.7,81.9,80,274.7,27.8,814
Tamil Nadu,Theni,2010,4.8,0,1.1,67.6,94.8,80.6,118.9,45.9,95.7,167.7,296.5,48.2,1021.8
Tamil Nadu,Tirunelveli,2004,34.3,16.3,6.1,90.4,129,51.1,10,28.8,105.3,241.5,293.1,35.4,1041.3
Tamil Nadu,Tirunelveli,2005,8.2,23.6,68.5,204.7,22.3,18,82.5,17.8,29.5,76,265.8,206.9,1023.8
Tamil Nadu,Tirunelveli,2006,69.2,3.2,120.7,28.6,34.9,26.4,26.7,25.4,44,382.9,393.9,21.1,1177
Tamil Nadu,Tirunelveli,2007,19.8,0.1,7.5,119.7,9.1,94.2,48.1,30.9,84.4,152.3,161.2,113,840.3
Tamil Nadu,Tirunelveli,2008,9.4,53.2,400.5,106.4,2.9,11,41.4,74,21.3,322,171.3,77.5,1290.9
Tamil Nadu,Tirunelveli,2009,8.2,0,28.2,69.9,25.8,15.3,54.1,30,27.9,115,405.4,133,912.8
Tamil Nadu,Tirunelveli,2010,35.9,0.1,4.6,43.2,36.6,26,63.4,15.6,84.6,111.9,291.7,152.2,865.8
Tamil Nadu,TIRUVALLUR,2004,20.8,0,0,17.4,218.9,43.8,51.4,24.7,233.1,226.2,222.3,2,1060.6
Tamil Nadu,TIRUVALLUR,2005,0.2,0,17.5,87.7,18.2,35.5,108.1,113.3,207,582.7,415.3,419.9,2005.4
Tamil Nadu,TIRUVALLUR,2006,0.2,0,27.2,10.2,27.5,81.3,55.1,107.3,185.5,430.5,173.3,64.1,1162.2
Tamil Nadu,TIRUVALLUR,2007,0,2.5,0,13.2,31.3,84.1,208.9,249.6,134.7,251.7,97.7,258,1331.7
Tamil Nadu,TIRUVALLUR,2008,57.2,11.4,137.6,0.8,30.4,105.6,89.4,90.2,135,260,482.3,18.8,1418.7
Tamil Nadu,Tiruvallur,2009,11.4,0,0,0,15,39,61.4,125.4,105.9,54.3,372.5,163.1,948
Tamil Nadu,Tiruvallur,2010,2.3,0,0,0.6,137.5,101.5,280.3,279.6,155.8,133.1,207.2,177.9,1475.8
Tamil Nadu,Tiruvannamalai,2004,0,0,0,56.5,455.7,44.3,166.2,8.9,346.8,233.9,149.4,1.1,1462.8
Tamil Nadu,Tiruvannamalai,2005,0,6,15.2,66.6,100.9,35.4,73.1,112.4,225.6,316.6,314.3,169.7,1435.8
Tamil Nadu,Tiruvannamalai,2006,3.5,0,37,19.5,36,95.7,23.5,91.8,154.8,243.6,155.8,63.3,924.5
Tamil Nadu,Tiruvannamalai,2007,0,27.7,0,54.2,23.2,79.2,170.5,163.8,72.4,245.9,77.9,278,1192.8
Tamil Nadu,Tiruvannamalai,2008,14.2,9,97.2,27.9,59.2,57.6,88.8,113.1,142.7,190.7,314.7,40.3,1155.4
Tamil Nadu,Tiruvannamalai,2009,6.4,0,1,0,31.1,12.3,46.7,92,241,55.9,287.3,93.2,866.9
Tamil Nadu,Tiruvannamalai,2010,5.1,0,0,0,124.2,107.9,114.4,113.5,175.5,115.3,350.6,188.7,1295.2
Tamil Nadu,Tiruvarur,2004,8,0,2,0,398.4,9.9,4.1,101,351,561.5,324.9,82.9,1843.7
Tamil Nadu,Tiruvarur,2005,0.9,0.3,0.7,184.3,28.8,4.3,51.9,63.1,166,131.4,569.2,105.4,1306.3
Tamil Nadu,Tiruvarur,2006,21.9,0,31.9,54.9,49.7,24.7,5.6,58,138.9,300.7,317,44.2,1047.5
Tamil Nadu,Tiruvarur,2007,0.1,5.9,0,15.3,42,45.9,49.4,294,122.7,355.8,67.1,416.9,1415.1
Tamil Nadu,Tiruvarur,2008,15.2,30.4,187.8,4,21.7,35.2,37.7,114,31.6,246.4,742.8,143.7,1610.5
Tamil Nadu,Tiruvarur,2009,31.9,0,92.3,63.4,47,5,10.7,137,72.1,65.8,507.9,381.6,1414.7
Tamil Nadu,Tiruvarur,2010,39.7,0,0,2.5,103.5,103.2,65.2,183.5,180.6,186.5,540.2,392.1,1797
Tamil Nadu,Trichy,2004,1.8,0,0,7.1,272,29.8,88.3,6.3,243.4,225.1,138.9,0.9,1013.6
Tamil Nadu,Trichy,2005,0.2,0.7,29.6,126.4,93.8,2.9,80,72.2,89.8,330,376.3,152.3,1354.2
Tamil Nadu,Trichy,2006,11.4,0,41.4,31.8,79,31.5,0.6,104.9,156,166.3,126.4,11.2,760.5
Tamil Nadu,Trichy,2007,0,1,0,46.2,83.4,50.8,36.1,140.2,36.7,179.4,47.4,259.9,881.1
Tamil Nadu,Trichy,2008,8.4,22,111.2,15.6,66.9,4,108,85.2,61.9,179.5,353.3,53.7,1069.7
Tamil Nadu,Trichy,2009,7.6,0,3.6,19.2,28.8,21.1,8.4,109.4,92.4,32.4,269,83.9,675.8
Tamil Nadu,Trichy,2010,7.5,0,0,1.7,131.5,62.3,46,81,67.9,128.1,282.2,97.9,906.1
Tamil Nadu,Tuticorin,2004,15.2,26.5,5.5,24.7,69.7,2,5.3,4.4,139.4,250.5,251.6,49.3,844.1
Tamil Nadu,Tuticorin,2005,10.6,50.9,23.6,130.8,16.7,0.7,19.6,14.9,13.2,99.3,235,119.3,734.6
Tamil Nadu,Tuticorin,2006,36.1,0,92.5,26.3,21.1,6,0.4,7.6,47.8,309.8,337.2,24.7,909.5
Tamil Nadu,Tuticorin,2007,32.2,8,0.6,56.8,7,11.4,30.9,37.9,21.5,196.2,111.9,62.3,576.7
Tamil Nadu,Tuticorin,2008,3.8,91.1,264.6,58.9,0.4,3.3,9,49.9,3.5,357.9,180,54.5,1076.9
Tamil Nadu,Tuticorin,2009,6.8,0.2,16.8,79.5,17,1.2,0.7,18.7,33.9,56,386.6,47.9,665.3
Tamil Nadu,Tuticorin,2010,23.3,0,0,18.9,47.5,4.4,7.9,29.3,124.5,102.5,300.9,125.6,784.8
Tamil Nadu,Vellore,2004,1.7,0,0.8,22.5,259.6,40.7,118.7,15.1,204.8,136.6,103.1,0.7,904.3
Tamil Nadu,Vellore,2005,0,1.5,15.4,88.6,80.5,72.8,89.1,108.4,168.9,353.3,191.3,148.1,1317.9
Tamil Nadu,Vellore,2006,3.2,0,34.8,26.1,55.3,121.2,34.4,75.5,196.6,162,109.6,37.1,855.8
Tamil Nadu,Vellore,2007,0,1,0,59.9,64.4,85.5,188.9,183.8,124.2,159.1,65.3,216.7,1148.8
Tamil Nadu,Vellore,2008,11.4,2.9,66.9,10.6,83.3,44.5,70.4,87,110.2,121.5,247.7,7.1,863.5
Tamil Nadu,Vellore,2009,2.4,0,1.2,10.8,71.1,44.5,17.5,120.7,251.7,17.4,154.1,67.3,758.7
Tamil Nadu,Vellore,2010,9.5,0,0,19.7,112.4,116.8,123.3,99.7,117,88.9,234,87.8,1009.1
Tamil Nadu,Villupuram,2004,22.5,0,0,27,464.3,56,98.8,19.3,354.8,295.1,229.9,0.2,1567.9
Tamil Nadu,Villupuram,2005,0,1,53.3,45.8,69.8,15.8,20.5,101.5,188.5,196.2,497.5,194.5,1384.4
Tamil Nadu,Villupuram,2006,5.9,0,39.6,16,59,91.8,40,118.1,102.3,312.2,212,75.1,1072
Tamil Nadu,Villupuram,2007,0,4.8,0,14,30,18.8,103.3,191.5,60.8,355.2,114.6,307.1,1200.1
Tamil Nadu,Villupuram,2008,36,85.9,128,19.6,84.4,37.3,69.1,101.1,85,256.2,486.8,43.6,1433
Tamil Nadu,Villupuram,2009,3,0,23.8,0,20.5,44.4,65,121.1,121.6,73,437.5,148.7,1058.6
Tamil Nadu,Villupuram,2010,11.4,0,0,0,74.2,120.6,44.6,168.5,187.4,113.6,447.8,193.6,1361.7
Tamil Nadu,Virudunagar,2004,8.8,6,8,59.1,49.4,14.2,40.3,3.8,135.6,156.4,152.7,9.2,643.5
Tamil Nadu,Virudunagar,2005,0.6,0,43.2,138.1,50.8,1,28.2,64.3,41.9,256.9,225.2,143.5,993.7
Tamil Nadu,Virudunagar,2006,12.4,0,169.2,40.6,48.3,10.7,1.2,30.1,46.1,299.2,320.6,4.1,982.5
Tamil Nadu,Virudunagar,2007,10.8,0,0,102.6,43.4,37.7,9.6,54.4,22.6,231.5,130.8,151.8,795.2
Tamil Nadu,Virudunagar,2008,0.8,37.5,270,50.1,37.1,7.2,40.4,108.1,19.8,338.4,139.6,21.4,1070.4
Tamil Nadu,Virudunagar,2009,2.2,0,35.3,39.8,49.3,1.7,0,16.5,60.1,38.8,264.1,28.2,536
Tamil Nadu,Virudunagar,2010,0.1,0,0,20.6,73.1,44,21.6,43.8,97.9,173.5,305,77.3,856.9
Tripura,North Tripura,2004,1.1,0.8,3.1,694.5,305.1,385.8,767.1,298.9,409.4,67.3,0,0.2,2933.3
Tripura,North Tripura,2005,0,120.7,283.7,195.4,717,223,537,234.2,250.5,201.1,0.8,1.2,2764.6
Tripura,North Tripura,2006,0,0,4.6,257.2,476.7,729.2,254,323.4,160.9,39.2,8.8,0.7,2254.7
Tripura,North Tripura,2007,0,90.8,79.6,349.9,325.7,590,368,322.3,390.8,151.2,85.7,0,2754
Tripura,North Tripura,2008,19.9,21.8,47.3,83.5,198.5,326.7,234.5,383.5,257.3,331.7,0,0,1904.7
Tripura,North Tripura,2009,0,5.3,28,243.4,469.7,282.4,258.2,393.1,279.4,148.2,13.6,0,2121.3
Tripura,North Tripura,2010,0,3.4,132.2,474.1,664.7,541.2,363.6,369.6,335.1,200.5,4.2,43.1,3131.7
Tripura,South Tripura,2004,0,1.1,1.9,404.4,249.3,591.8,396,182.9,545,263.3,0,0,2635.7
Tripura,South Tripura,2005,N.A.,0,198,153.3,272.4,187.8,389.2,498.1,340.8,165.1,1.5,1.7,N.A.
Tripura,South Tripura,2006,0,0,0,87.1,487.7,375.9,355.5,196.9,292.3,12.8,6.7,0,1814.9
Tripura,South Tripura,2007,0,70.2,12.5,154.3,127.5,625.5,967.5,353.7,571.1,309.7,78.3,0,3270.3
Tripura,South Tripura,2008,28.8,4,37.3,7.5,267.5,380,527.8,379.6,159.5,288,0,0,2080
Tripura,South Tripura,2009,0,4,8.4,119.6,421.6,306.9,673.2,345.9,163.5,261.1,10.1,0,2314.3
Tripura,South Tripura,2010,0,28,56.1,36,295.1,500.9,240.5,217.5,164.9,323.7,0.1,14.4,1877.2
Tripura,West Tripura,2004,4,5.8,8.5,183.6,171.4,693.8,397.8,182.7,520.6,150.7,0,0,2318.9
Tripura,West Tripura,2005,N.A.,5.8,199.4,99.8,317.1,166.5,317.7,403.3,286.8,200.9,0,0.6,N.A.
Tripura,West Tripura,2006,0,0,0,184.7,574.1,395.5,158.5,291.2,254.9,93.9,2,0,1954.8
Tripura,West Tripura,2007,0,39.4,20.8,339.6,285,631.1,694.9,214.4,265.9,239.9,104.8,0,2835.8
Tripura,West Tripura,2008,40.8,21.1,56.1,24,215.3,234.8,352.5,302.4,152.7,198.1,0,0.1,1597.9
Tripura,West Tripura,2009,0,3.2,2,46.1,284.2,281.1,499.5,379.4,214.2,113.6,39.1,0,1862.4
Tripura,West Tripura,2010,0,7.9,98.1,134.8,377.1,455.8,160.4,195.1,224.1,279.3,5.3,34.3,1972.2
Uttarakhand,Almora,2004,43.1,6.6,0,81.3,68.6,266.3,266.2,354.3,150.4,77.4,1.6,1,1316.8
Uttarakhand,Almora,2005,72.8,38.7,17.9,1.1,24.1,54.1,488.8,79.7,389,22.1,0,4,1192.3
Uttarakhand,Almora,2006,5.1,1.8,41.6,21.3,115.6,112.7,267.2,276.1,55.5,3.2,0.3,5.3,905.7
Uttarakhand,Almora,2007,4.2,135.8,117.9,30.5,90.2,192.4,171.2,280.9,245.4,4,N.A.,N.A.,N.A.
Uttarakhand,Almora,2008,N.A.,N.A.,N.A.,N.A.,N.A.,10.2,251,247.7,144.6,0,10,7,N.A.
Uttarakhand,Almora,2009,3,0,N.A.,40,52,13.3,142.2,149.7,166.9,16,10.9,0,N.A.
Uttarakhand,Almora,2010,12,68.2,0,7.3,44.3,72.6,368.7,348.2,480.8,12.3,0,14.5,1428.9
Uttarakhand,Chamoli,2004,11,0,0,0,26.2,93.1,407.2,383.3,86.6,36.4,0,0,1043.8
Uttarakhand,Chamoli,2005,0,67.4,44.4,N.A.,0,130.4,491.9,242.6,339.8,54.5,0,0,N.A.
Uttarakhand,Chamoli,2006,9.5,0,N.A.,N.A.,N.A.,90.2,359.3,344.4,78.2,2.6,0,N.A.,N.A.
Uttarakhand,Chamoli,2007,N.A.,31.3,N.A.,16,62.4,214.4,415.3,154.9,235,15.6,N.A.,N.A.,N.A.
Uttarakhand,Chamoli,2008,N.A.,N.A.,N.A.,4.8,N.A.,163.8,354,273.2,87.2,31.3,15.3,13,N.A.
Uttarakhand,Chamoli,2009,N.A.,N.A.,N.A.,N.A.,N.A.,32.2,232.2,124.5,131.6,35.6,6.6,0,N.A.
Uttarakhand,Chamoli,2010,0,33.5,17.8,27.7,63.9,121.8,438.9,472.1,437.7,5.2,1.5,8.7,1628.8
Uttarakhand,Champawat,2004,N.A.,N.A.,N.A.,N.A.,N.A.,120.8,808.2,357.8,233.5,40.7,N.A.,N.A.,N.A.
Uttarakhand,Champawat,2005,N.A.,N.A.,N.A.,N.A.,N.A.,51.3,355.8,310.4,443.9,2,N.A.,N.A.,N.A.
Uttarakhand,Champawat,2006,N.A.,N.A.,N.A.,N.A.,N.A.,166.6,415.4,215,162.8,0,N.A.,N.A.,N.A.
Uttarakhand,Champawat,2007,N.A.,N.A.,N.A.,N.A.,N.A.,197,503,745.4,306.9,0,N.A.,N.A.,N.A.
Uttarakhand,Champawat,2008,N.A.,N.A.,N.A.,N.A.,N.A.,222.2,563.1,532,431,118.2,N.A.,N.A.,N.A.
Uttarakhand,Champawat,2009,N.A.,N.A.,N.A.,N.A.,N.A.,205.4,462.1,790.4,186.8,501,0,0,N.A.
Uttarakhand,Champawat,2010,N.A.,11,0,4,72,83.8,810.1,791,490.5,1.5,1,11,N.A.
Uttarakhand,Dehradun,2004,82.6,21.8,0,21.4,99.4,359.2,694.7,514.9,159.4,62.8,0,1.5,2017.7
Uttarakhand,Dehradun,2005,33,75.4,61,0.3,21.9,95.4,757.8,640.5,412.6,5.2,0,0.6,2103.7
Uttarakhand,Dehradun,2006,17.9,2.4,137.5,14.8,165,139.3,540.6,478.3,195.7,16.6,1.7,25.2,1735
Uttarakhand,Dehradun,2007,0.4,111.4,96.1,15.6,16.8,79.2,860,943.5,801,10.6,0,5.9,2940.5
Uttarakhand,Dehradun,2008,13.1,21.8,2.6,76.1,51.8,588.9,689,736.4,159.9,32.9,10.5,0,2383
Uttarakhand,Dehradun,2009,5,39.5,2.6,18.8,43.6,74.5,437.4,453.9,273.2,168.7,2,0,1519.2
Uttarakhand,Dehradun,2010,14.5,54.5,2,5,49.1,129.4,777.4,894,799.5,11.7,17.8,26.2,2781.1
Uttarakhand,Garhwal Pauri,2004,80.4,0,0,68.3,66.8,155.6,680.6,632.2,367.6,212.8,0,0,2264.3
Uttarakhand,Garhwal Pauri,2005,70.7,85.6,38.9,0,7.4,180.5,1131.5,457,712.1,28.9,0,0,2712.6
Uttarakhand,Garhwal Pauri,2006,12,0,11.1,16.5,267.5,212.4,572.6,632.6,121.1,0,0,11.3,1857.1
Uttarakhand,Garhwal Pauri,2007,0,231.2,87.4,6.5,24,387,601.7,1115.5,245.6,22,N.A.,N.A.,N.A.
Uttarakhand,Garhwal Pauri,2008,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,324.6,276.6,47,79,0.4,0,N.A.
Uttarakhand,Garhwal Pauri,2009,N.A.,N.A.,N.A.,N.A.,N.A.,44.2,300.7,245,101,15.1,0.1,12.6,N.A.
Uttarakhand,Garhwal Pauri,2010,1.2,35.1,0,2.2,41.4,92,496.3,484,382.9,11.5,0,24,1570.6
Uttarakhand,Garhwal Tehri,2004,58,11.5,0,39.4,31.4,69.2,238.2,244.9,111.1,44.8,0,2.8,851.3
Uttarakhand,Garhwal Tehri,2005,45.2,125.4,55.7,0,36,101.4,306,47.1,318.4,7.3,0.5,2.6,1045.6
Uttarakhand,Garhwal Tehri,2006,43.8,3,72.3,18.5,80.3,110.1,214.1,237.6,19.1,52,0,40.4,891.2
Uttarakhand,Garhwal Tehri,2007,0.3,151.3,111.7,21.9,45.2,32.8,209.7,246.2,93.5,6.8,0,19,938.4
Uttarakhand,Garhwal Tehri,2008,23.7,8,13.6,68.1,62.6,175.5,278.2,279.1,80.4,10.9,12,0.7,1012.8
Uttarakhand,Garhwal Tehri,2009,8.2,39.6,2,21.6,36.1,21.8,108.7,40.9,133.7,70.7,0.2,0,483.5
Uttarakhand,Garhwal Tehri,2010,13.9,80.5,2,14.5,78.4,96,400.2,290.2,444.6,16.1,20.5,38,1494.9
Uttarakhand,Hardwar,2004,N.A.,N.A.,N.A.,0,12,15.1,201.7,215.9,44.3,100.4,0,0,N.A.
Uttarakhand,Hardwar,2005,0,6,21,0,10,110.1,428.8,343.3,439.8,9.9,0,N.A.,N.A.
Uttarakhand,Hardwar,2006,N.A.,N.A.,N.A.,N.A.,N.A.,48.1,287.3,127.9,45.4,0,N.A.,N.A.,N.A.
Uttarakhand,Hardwar,2007,N.A.,N.A.,N.A.,N.A.,22.3,142.4,360.8,720.3,170.9,0,N.A.,N.A.,N.A.
Uttarakhand,Hardwar,2008,N.A.,N.A.,N.A.,20.3,19.6,440.1,453.3,479.2,191.4,28.8,N.A.,N.A.,N.A.
Uttarakhand,Hardwar,2009,N.A.,N.A.,0.3,0,17.2,67.3,315,257.2,222.7,13.1,0,0,N.A.
Uttarakhand,Hardwar,2010,1.1,43.8,0,0,35.3,39.9,551.2,283.3,456.1,16,0,14.5,1441.2
Uttarakhand,Nainital,2004,28.1,4.7,0,27.5,70.8,146.4,260.4,384.5,138.7,71.6,0,0,1132.7
Uttarakhand,Nainital,2005,46.9,71.4,27.1,24.8,33.5,67.9,467.3,292.2,404,14.5,0,7.9,1457.5
Uttarakhand,Nainital,2006,4.4,0.3,62.3,10.8,102.3,108.4,295,317.4,88.4,15.9,4.3,13.4,1022.9
Uttarakhand,Nainital,2007,N.A.,152.7,121.6,33.7,71.7,198.4,262.8,420.5,259.1,11.7,0,2.2,N.A.
Uttarakhand,Nainital,2008,10.2,4.5,0.9,22.3,38.5,333.6,495.9,527,353.1,11.5,4.7,0,1802.2
Uttarakhand,Nainital,2009,0.6,14.3,3.2,22.2,51.4,62.6,226.2,493.7,301,194.1,24.7,2.8,1396.8
Uttarakhand,Nainital,2010,7.2,49.8,0.2,5.5,57.7,120.3,819,703.4,702.5,3.1,8.9,19.7,2497.3
Uttarakhand,Pithoragarh,2004,N.A.,N.A.,N.A.,12.8,138.7,N.A.,661,428.3,48,N.A.,0,N.A.,N.A.
Uttarakhand,Pithoragarh,2005,15,130,0,0,N.A.,0,185.2,100,144.5,N.A.,N.A.,N.A.,N.A.
Uttarakhand,Pithoragarh,2006,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,177.5,268.5,125.6,0,N.A.,N.A.,N.A.
Uttarakhand,Pithoragarh,2007,11.9,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
Uttarakhand,Pithoragarh,2008,N.A.,N.A.,N.A.,N.A.,N.A.,26,377.4,242.9,136.9,6.8,5.2,0,N.A.
Uttarakhand,Pithoragarh,2009,2.5,N.A.,N.A.,N.A.,2.5,34.3,445.1,555.7,282.6,144,13.8,1.7,N.A.
Uttarakhand,Pithoragarh,2010,5.9,64.9,3.4,16.5,70.6,72.1,514,416,485,12.3,1.8,16,1678.5
Uttarakhand,Rudraprayag,2004,N.A.,N.A.,N.A.,N.A.,0,0.2,320.7,400,107.6,72.2,N.A.,N.A.,N.A.
Uttarakhand,Rudraprayag,2005,N.A.,N.A.,N.A.,N.A.,N.A.,183.1,512.3,56.2,217.2,6.9,N.A.,N.A.,N.A.
Uttarakhand,Rudraprayag,2006,N.A.,N.A.,N.A.,N.A.,N.A.,89.2,341.2,167.6,53.3,0,N.A.,N.A.,N.A.
Uttarakhand,Rudraprayag,2007,N.A.,N.A.,N.A.,N.A.,N.A.,110.7,154.3,254,157,1.8,N.A.,N.A.,N.A.
Uttarakhand,Rudraprayag,2008,N.A.,N.A.,N.A.,N.A.,N.A.,148.9,295.5,351.2,205,4,6,0.6,N.A.
Uttarakhand,Rudraprayag,2009,N.A.,N.A.,N.A.,N.A.,N.A.,17.8,204.1,171.7,109.1,36.6,11.8,0,N.A.
Uttarakhand,Rudraprayag,2010,20,26.5,3.2,7.2,47.5,166.6,577.2,488.3,448.8,12.1,1.2,25,1823.6
Uttarakhand,Udham Singh Nagar,2004,14,0,0,33,111.8,75.2,560,586.5,500,60,0,0,1940.5
Uttarakhand,Udham Singh Nagar,2005,80,70.2,41,0,55,263,659,547,743,0,0,0,2458.2
Uttarakhand,Udham Singh Nagar,2006,0,0,N.A.,N.A.,304.5,191,327,540,279,21,0,58,N.A.
Uttarakhand,Udham Singh Nagar,2007,9,180.5,132.5,0,71,245,522.7,793,N.A.,16,N.A.,N.A.,N.A.
Uttarakhand,Udham Singh Nagar,2008,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,562,N.A.,N.A.,70,N.A.,N.A.,N.A.
Uttarakhand,Udham Singh Nagar,2009,N.A.,N.A.,N.A.,N.A.,N.A.,0,119.1,201.3,112.6,67,3.4,1.6,N.A.
Uttarakhand,Udham Singh Nagar,2010,0.5,42.4,0,0,90,7,748.5,497.9,604.6,1.6,0.1,0,1992.6
Uttarakhand,Uttarkashi,2004,N.A.,N.A.,N.A.,N.A.,N.A.,228.3,827.5,1115.9,158.3,68.4,N.A.,N.A.,N.A.
Uttarakhand,Uttarkashi,2005,N.A.,N.A.,N.A.,N.A.,N.A.,49.9,655.2,331.9,374.6,1.4,14.5,N.A.,N.A.
Uttarakhand,Uttarkashi,2006,N.A.,N.A.,N.A.,N.A.,164.2,49.9,845.6,385.3,75.7,0,N.A.,N.A.,N.A.
Uttarakhand,Uttarkashi,2007,N.A.,N.A.,93.4,N.A.,N.A.,310.8,919.2,791.9,N.A.,9.8,N.A.,N.A.,N.A.
Uttarakhand,Uttarkashi,2008,N.A.,N.A.,N.A.,N.A.,N.A.,298.3,455,398.2,164.4,17.8,N.A.,N.A.,N.A.
Uttarakhand,Uttarkashi,2009,N.A.,N.A.,N.A.,N.A.,N.A.,197.3,541.2,339.3,230.8,30.6,6.8,1.8,N.A.
Uttarakhand,Uttarkashi,2010,20.6,77.6,4.4,25,61.7,189.9,437.6,629.1,604.2,21.5,9,45.1,2125.7
Uttar Pradesh,Agra,2004,21.6,0,0,4,10.5,26.7,91.6,160.9,56.2,60.8,0,0,432.3
Uttar Pradesh,Agra,2005,0,0,8.5,3,1,9.7,312.4,37.5,46.3,0,0,1,419.4
Uttar Pradesh,Agra,2006,0,0,1,0.1,7,20,190.8,63.5,29.8,3,0,0,315.2
Uttar Pradesh,Agra,2007,0,31.5,24.2,0,4.5,62.9,81.3,116.1,46.6,0,0,0.4,367.5
Uttar Pradesh,Agra,2008,0,0,0,14.1,22.2,116,173.2,162.7,56.6,0.3,0,0,545.1
Uttar Pradesh,Agra,2009,0,0,0,1.6,38,16.8,74.1,76.7,84.4,62.6,14.8,2,371
Uttar Pradesh,Agra,2010,1.3,8.6,0,0,0,13.5,98.2,119.7,146.7,1.5,27.8,1.7,419
Uttar Pradesh,Aligarh,2004,9.6,0,0,30.8,22.1,17.2,33.5,272.4,79.7,48.4,0,0,513.7
Uttar Pradesh,Aligarh,2005,11.5,21.8,26,9.8,7,16.7,465.2,38.3,178.9,0,0,0,775.2
Uttar Pradesh,Aligarh,2006,1.4,0,6,1.9,22.2,59.8,168.1,34.9,48.9,15,0,0.5,358.7
Uttar Pradesh,Aligarh,2007,3.6,53.6,46.2,0,6,86.4,168.8,145.9,12.2,0,N.A.,0,N.A.
Uttar Pradesh,Aligarh,2008,0,0,0,24,106.4,173.6,243.1,208,124.1,0,N.A.,N.A.,N.A.
Uttar Pradesh,Aligarh,2009,N.A.,N.A.,N.A.,N.A.,N.A.,0,61.5,137.2,34.9,19.1,20.5,11.1,284.3
Uttar Pradesh,Aligarh,2010,1.2,5.1,0,0,0,12.5,66.3,228.8,293.9,0,14.9,3.3,626
Uttar Pradesh,Allahabad,2004,25.9,0,0,15.5,9.9,215.2,163.2,195,102.1,2.2,0,0,729
Uttar Pradesh,Allahabad,2005,44.9,12.5,16.9,2.8,0,73.5,320.7,243.6,87.2,28.3,0,18.2,848.6
Uttar Pradesh,Allahabad,2006,0,0,24,23.5,6.2,62.5,456.1,237.6,47.4,39.5,0,0,896.8
Uttar Pradesh,Allahabad,2007,0.1,75.8,25.1,1.2,21.9,77,295.4,295.4,209.2,2.8,0,5.4,1009.3
Uttar Pradesh,Allahabad,2008,0.6,10,0,3.1,38.5,322.4,446.9,326.1,67.5,20.3,1.7,0,1237.1
Uttar Pradesh,Allahabad,2009,0,0.5,14.4,3.2,26.8,3.1,172.7,64.8,177.8,33.6,15.9,6,518.8
Uttar Pradesh,Allahabad,2010,3.6,19.2,0,0.5,7.5,8.5,201.7,160.6,126.4,45.5,5.3,0,578.8
Uttar Pradesh,Ambedkar Nagar,2004,25.4,0,0,26.3,40.5,263.4,530.3,227.4,114.8,16.5,0,0,1244.6
Uttar Pradesh,Ambedkar Nagar,2005,15.2,12.4,11.3,0,0,52.1,558.7,489.4,205.4,5.9,0,0,1350.4
Uttar Pradesh,Ambedkar Nagar,2006,0,0,3.2,7,35.3,125.3,132.2,122.7,41.5,0,0,0,467.2
Uttar Pradesh,Ambedkar Nagar,2007,0,21.5,20.1,0,1,31.5,327.7,73.5,157.6,0,0,0,632.9
Uttar Pradesh,Ambedkar Nagar,2008,N.A.,N.A.,0,N.A.,N.A.,198.9,684.6,386.6,49.7,10,0,0,N.A.
Uttar Pradesh,Ambedkar Nagar,2009,0,0,0,0,20.1,20.2,87.2,318.1,89.1,157,0,6.9,698.6
Uttar Pradesh,Ambedkar Nagar,2010,0,17.4,0,0,26.7,32,195.5,89.9,180.2,16,0,0,557.7
Uttar Pradesh,Auraiya,2004,N.A.,N.A.,N.A.,3.8,2,4,92.9,106.3,149.6,72,N.A.,N.A.,N.A.
Uttar Pradesh,Auraiya,2005,0,0,3.8,N.A.,N.A.,1.3,117.9,64.8,76.6,0,0,N.A.,N.A.
Uttar Pradesh,Auraiya,2006,N.A.,N.A.,0,N.A.,N.A.,36.6,207.9,34.1,60.1,0,N.A.,N.A.,N.A.
Uttar Pradesh,Auraiya,2007,N.A.,125,69,0,0,47.5,96.4,126.6,22,0,N.A.,N.A.,N.A.
Uttar Pradesh,Auraiya,2008,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,397,231.1,70.7,0,N.A.,N.A.,N.A.
Uttar Pradesh,Auraiya,2009,0,N.A.,N.A.,N.A.,N.A.,0,116.1,217,101.3,53,0.3,3.5,N.A.
Uttar Pradesh,Auraiya,2010,0.8,3.8,0,0,3.4,8.6,260,181.4,95.6,1.6,24,1.5,580.7
Uttar Pradesh,Azamgarh,2004,30.2,0,0,0,38.4,226.2,222.5,270.8,8,7,0,0,803.1
Uttar Pradesh,Azamgarh,2005,3.2,0,10.2,0,13.4,57.5,368.8,499.6,89.8,28,0,9.2,1079.7
Uttar Pradesh,Azamgarh,2006,0,0,25,19,58.6,70.6,472.2,270.1,196.4,12.5,0,0,1124.4
Uttar Pradesh,Azamgarh,2007,0,67.9,101.1,0,70.4,190.8,466.8,342.9,351.1,18.6,N.A.,N.A.,N.A.
